return_id,sale_id,return_date,reason
4097,15206,2025-05-15,Wrong Item
4098,7970,2024-04-17,Defective
4099,2213,2021-10-29,Defective
4100,18604,2024-06-05,Changed Mind
4101,7614,2021-06-25,Wrong Item
4102,21074,2023-06-18,Changed Mind
4103,14175,2023-12-14,Wrong Item
4104,19368,2021-02-08,Wrong Item
4105,9209,2021-11-03,Changed Mind
4106,869,2020-07-11,Wrong Item
4107,19788,2025-02-27,Defective
4108,5640,2025-06-25,Wrong Item
4109,11543,2023-04-05,Wrong Item
4110,8928,2024-07-07,Wrong Item
4111,6998,2021-11-11,Wrong Item
4112,17655,2023-08-02,Wrong Item
4113,3497,2023-08-04,Wrong Item
4114,8161,2020-09-06,Changed Mind
4115,14061,2022-12-14,Wrong Item
4116,9377,2024-05-20,Defective
4117,2123,2025-02-21,Wrong Item
4118,1641,2022-10-20,Changed Mind
4119,24282,2021-12-25,Wrong Item
4120,15433,2025-04-03,Changed Mind
4121,8457,2024-07-06,Defective
4122,10039,2021-03-27,Defective
4123,24589,2024-12-04,Wrong Item
4124,22415,2023-10-27,Defective
4125,1514,2022-01-30,Wrong Item
4126,17578,2023-07-13,Wrong Item
4127,16170,2022-10-06,Defective
4128,17689,2025-03-08,Wrong Item
4129,2600,2024-10-01,Wrong Item
4130,17973,2024-11-30,Defective
4131,22206,2024-01-24,Changed Mind
4132,13286,2023-04-01,Wrong Item
4133,5209,2021-03-22,Changed Mind
4134,12247,2024-09-20,Changed Mind
4135,6767,2023-12-23,Wrong Item
4136,8598,2021-10-20,Defective
4137,5199,2021-08-24,Changed Mind
4138,9023,2024-06-17,Changed Mind
4139,23922,2022-10-04,Wrong Item
4140,13294,2022-03-14,Wrong Item
4141,18039,2023-03-24,Changed Mind
4142,16515,2022-10-27,Defective
4143,23246,2022-07-05,Wrong Item
4144,19595,2024-02-08,Changed Mind
4145,16832,2024-07-04,Defective
4146,7669,2021-03-19,Wrong Item
4147,14630,2025-02-02,Defective
4148,6027,2022-07-14,Changed Mind
4149,11552,2024-08-29,Wrong Item
4150,5116,2023-09-16,Changed Mind
4151,14134,2022-04-16,Wrong Item
4152,2313,2021-09-28,Defective
4153,19287,2021-01-19,Defective
4154,20769,2024-08-23,Defective
4155,17441,2021-02-05,Defective
4156,12025,2022-04-19,Defective
4157,20928,2021-01-12,Wrong Item
4158,19075,2022-02-11,Wrong Item
4159,671,2022-05-06,Wrong Item
4160,23012,2024-11-24,Defective
4161,16691,2024-08-08,Defective
4162,22219,2024-07-06,Defective
4163,471,2025-06-09,Wrong Item
4164,22957,2024-05-21,Defective
4165,14674,2021-02-20,Changed Mind
4166,18927,2020-12-12,Changed Mind
4167,20227,2024-05-03,Defective
4168,11072,2021-05-16,Changed Mind
4169,11553,2022-02-04,Wrong Item
4170,19806,2024-09-21,Wrong Item
4171,15660,2023-11-13,Changed Mind
4172,4028,2021-06-16,Defective
4173,18227,2023-12-16,Defective
4174,18975,2021-03-09,Defective
4175,9949,2025-04-25,Defective
4176,9597,2023-07-09,Wrong Item
4177,13971,2023-11-21,Wrong Item
4178,20342,2022-05-07,Wrong Item
4179,18241,2024-02-09,Defective
4180,9709,2021-06-14,Changed Mind
4181,20819,2024-05-16,Wrong Item
4182,14882,2022-04-08,Changed Mind
4183,20267,2021-07-21,Changed Mind
4184,6851,2023-08-11,Changed Mind
4185,24989,2023-02-06,Wrong Item
4186,5946,2021-04-30,Changed Mind
4187,4126,2023-01-24,Wrong Item
4188,21450,2021-11-26,Wrong Item
4189,11906,2024-03-06,Defective
4190,8689,2025-05-05,Changed Mind
4191,13899,2024-05-29,Defective
4192,5,2025-04-15,Wrong Item
4193,1457,2023-10-17,Wrong Item
4194,5885,2023-02-25,Changed Mind
4195,11261,2021-01-02,Wrong Item
4196,12739,2021-05-21,Changed Mind
4197,1690,2021-06-10,Defective
4198,18012,2024-07-03,Defective
4199,24197,2020-09-22,Wrong Item
4200,22183,2025-05-11,Wrong Item
4201,5791,2020-09-03,Defective
4202,10398,2023-10-22,Wrong Item
4203,23881,2020-12-18,Wrong Item
4204,3975,2021-02-20,Defective
4205,10211,2021-10-01,Wrong Item
4206,19322,2022-06-03,Wrong Item
4207,15125,2024-06-05,Changed Mind
4208,4997,2023-09-06,Defective
4209,10135,2020-07-13,Defective
4210,6303,2021-04-07,Changed Mind
4211,1634,2023-11-27,Wrong Item
4212,23508,2021-08-01,Defective
4213,6096,2025-05-31,Changed Mind
4214,4761,2024-11-21,Wrong Item
4215,7423,2023-06-13,Defective
4216,8327,2024-01-21,Defective
4217,17352,2022-07-08,Wrong Item
4218,15903,2021-08-08,Defective
4219,24826,2022-10-04,Wrong Item
4220,5122,2020-08-05,Changed Mind
4221,2006,2022-10-08,Defective
4222,22517,2022-03-25,Defective
4223,19983,2020-11-23,Wrong Item
4224,18374,2020-10-25,Defective
4225,9284,2022-10-20,Changed Mind
4226,12567,2025-04-11,Defective
4227,1048,2021-04-05,Defective
4228,8494,2021-02-03,Defective
4229,22048,2022-09-05,Defective
4230,4124,2020-09-17,Changed Mind
4231,19834,2023-05-11,Wrong Item
4232,6937,2021-09-13,Wrong Item
4233,23605,2025-03-22,Wrong Item
4234,16629,2021-10-31,Defective
4235,3310,2020-12-05,Defective
4236,10611,2022-05-01,Wrong Item
4237,18279,2023-07-25,Defective
4238,5262,2022-10-11,Defective
4239,22776,2021-12-14,Defective
4240,3818,2022-06-26,Defective
4241,11043,2024-02-01,Wrong Item
4242,4598,2024-11-13,Changed Mind
4243,17150,2024-02-12,Wrong Item
4244,9258,2022-11-23,Wrong Item
4245,3301,2022-03-22,Changed Mind
4246,23543,2024-08-19,Wrong Item
4247,9291,2020-08-16,Defective
4248,9097,2023-12-20,Wrong Item
4249,5926,2023-05-23,Wrong Item
4250,2757,2020-12-18,Wrong Item
4251,6283,2023-11-05,Defective
4252,22855,2023-01-11,Changed Mind
4253,4686,2022-11-23,Defective
4254,13888,2021-01-17,Wrong Item
4255,463,2025-06-28,Defective
4256,6753,2020-12-09,Defective
4257,24999,2022-01-05,Changed Mind
4258,12792,2022-10-05,Wrong Item
4259,9913,2021-07-21,Defective
4260,23138,2022-03-21,Wrong Item
4261,16525,2025-06-01,Changed Mind
4262,8797,2024-07-13,Changed Mind
4263,23556,2022-06-25,Changed Mind
4264,8097,2020-10-31,Defective
4265,16706,2023-03-29,Defective
4266,13930,2020-07-10,Changed Mind
4267,7271,2021-12-08,Changed Mind
4268,8001,2023-05-28,Defective
4269,12263,2024-05-11,Changed Mind
4270,8462,2021-08-22,Wrong Item
4271,6818,2024-07-21,Wrong Item
4272,16116,2020-12-15,Changed Mind
4273,3332,2022-02-14,Changed Mind
4274,11700,2022-07-21,Changed Mind
4275,20356,2020-07-11,Defective
4276,21463,2020-08-23,Defective
4277,24447,2024-10-10,Changed Mind
4278,1148,2025-05-06,Wrong Item
4279,3055,2021-04-15,Wrong Item
4280,13976,2025-03-17,Defective
4281,1242,2024-02-23,Wrong Item
4282,1956,2020-08-08,Changed Mind
4283,24519,2024-02-26,Wrong Item
4284,19794,2021-11-06,Defective
4285,1048,2025-05-28,Wrong Item
4286,1122,2020-06-30,Changed Mind
4287,9341,2022-10-03,Changed Mind
4288,9145,2022-01-29,Wrong Item
4289,13322,2020-09-28,Changed Mind
4290,16820,2020-07-11,Changed Mind
4291,7253,2025-04-15,Defective
4292,11895,2023-12-25,Defective
4293,17819,2023-02-15,Wrong Item
4294,4677,2021-02-05,Defective
4295,2851,2024-04-22,Wrong Item
4296,12056,2023-06-20,Defective
4297,20570,2021-06-12,Changed Mind
4298,22465,2021-01-12,Changed Mind
4299,224,2025-04-29,Wrong Item
4300,20106,2025-02-27,Wrong Item
4301,14778,2025-05-21,Defective
4302,7801,2022-11-03,Wrong Item
4303,23896,2024-08-12,Defective
4304,16016,2021-04-21,Changed Mind
4305,13912,2023-03-23,Wrong Item
4306,938,2023-11-11,Changed Mind
4307,6877,2021-10-12,Changed Mind
4308,13205,2020-10-07,Changed Mind
4309,22042,2020-07-29,Changed Mind
4310,9005,2024-11-18,Changed Mind
4311,6597,2024-08-30,Changed Mind
4312,6065,2024-06-09,Defective
4313,3613,2023-04-29,Changed Mind
4314,13128,2023-05-05,Wrong Item
4315,20680,2022-04-21,Defective
4316,12672,2023-08-10,Wrong Item
4317,23053,2024-02-19,Defective
4318,24683,2023-06-22,Changed Mind
4319,12400,2020-08-11,Wrong Item
4320,9466,2024-09-16,Wrong Item
4321,6783,2023-10-07,Defective
4322,5657,2025-05-25,Wrong Item
4323,15140,2021-08-18,Changed Mind
4324,6702,2021-09-18,Wrong Item
4325,12505,2024-01-09,Defective
4326,23521,2021-04-07,Changed Mind
4327,23252,2021-08-19,Changed Mind
4328,23821,2022-01-29,Wrong Item
4329,21020,2021-06-13,Changed Mind
4330,8608,2021-01-07,Defective
4331,11309,2022-05-03,Defective
4332,187,2024-06-12,Wrong Item
4333,11438,2024-08-31,Defective
4334,9841,2021-02-21,Changed Mind
4335,15837,2021-09-25,Wrong Item
4336,11069,2023-12-26,Changed Mind
4337,17034,2024-05-12,Wrong Item
4338,12820,2023-06-15,Changed Mind
4339,6112,2023-06-05,Defective
4340,24668,2025-05-12,Changed Mind
4341,17659,2021-12-03,Defective
4342,21606,2022-12-26,Wrong Item
4343,18742,2022-12-23,Defective
4344,16201,2025-03-19,Wrong Item
4345,7656,2022-04-09,Changed Mind
4346,3283,2022-01-12,Wrong Item
4347,3766,2020-08-04,Wrong Item
4348,13041,2025-01-07,Defective
4349,22715,2025-03-11,Changed Mind
4350,14431,2021-07-09,Changed Mind
4351,2771,2025-02-23,Defective
4352,6474,2021-09-16,Changed Mind
4353,2071,2020-11-27,Defective
4354,23401,2024-05-20,Wrong Item
4355,18857,2021-05-11,Wrong Item
4356,4025,2025-01-18,Defective
4357,9338,2020-10-11,Changed Mind
4358,15774,2021-04-07,Wrong Item
4359,9585,2022-04-22,Defective
4360,19746,2022-03-29,Defective
4361,17301,2023-11-22,Changed Mind
4362,16271,2021-12-14,Changed Mind
4363,6942,2023-01-21,Wrong Item
4364,22582,2024-07-10,Defective
4365,1512,2020-08-24,Defective
4366,12466,2023-05-24,Changed Mind
4367,24392,2024-04-04,Defective
4368,4638,2022-10-31,Changed Mind
4369,20569,2023-08-07,Changed Mind
4370,13390,2023-10-12,Wrong Item
4371,7158,2022-05-17,Changed Mind
4372,18563,2023-12-10,Defective
4373,24240,2023-12-01,Wrong Item
4374,16915,2022-10-13,Defective
4375,4969,2023-09-23,Wrong Item
4376,7121,2023-07-23,Wrong Item
4377,4222,2021-10-17,Changed Mind
4378,13241,2022-02-22,Defective
4379,14918,2022-09-10,Changed Mind
4380,22249,2021-03-24,Defective
4381,4505,2021-03-18,Defective
4382,852,2020-08-07,Defective
4383,6009,2021-08-07,Defective
4384,3791,2022-10-13,Wrong Item
4385,681,2022-12-11,Changed Mind
4386,10021,2024-01-31,Wrong Item
4387,11806,2022-07-08,Changed Mind
4388,9207,2021-04-26,Defective
4389,753,2023-07-10,Defective
4390,700,2021-05-25,Changed Mind
4391,1326,2021-05-23,Defective
4392,14029,2023-12-25,Wrong Item
4393,15691,2024-11-26,Defective
4394,6414,2024-06-01,Defective
4395,12945,2023-01-31,Wrong Item
4396,20937,2022-11-12,Wrong Item
4397,24639,2020-12-17,Defective
4398,18761,2025-02-10,Changed Mind
4399,8446,2021-07-17,Wrong Item
4400,24880,2021-04-25,Changed Mind
4401,8664,2022-11-21,Defective
4402,5511,2021-03-25,Wrong Item
4403,17822,2021-04-12,Changed Mind
4404,24292,2023-03-28,Changed Mind
4405,112,2024-05-31,Defective
4406,10322,2024-08-15,Wrong Item
4407,3231,2023-05-21,Wrong Item
4408,24998,2023-11-12,Defective
4409,2255,2024-05-30,Wrong Item
4410,19882,2023-10-27,Changed Mind
4411,4280,2023-10-24,Wrong Item
4412,4206,2021-04-25,Changed Mind
4413,11218,2023-12-24,Changed Mind
4414,4545,2023-09-14,Changed Mind
4415,22814,2025-06-17,Defective
4416,19485,2021-08-09,Changed Mind
4417,19386,2024-09-28,Changed Mind
4418,17932,2023-02-22,Changed Mind
4419,21644,2022-02-12,Wrong Item
4420,5571,2024-03-22,Wrong Item
4421,7259,2023-08-12,Wrong Item
4422,9409,2021-07-23,Wrong Item
4423,14112,2022-08-25,Wrong Item
4424,16617,2022-08-14,Defective
4425,24633,2023-02-09,Defective
4426,17191,2024-10-29,Defective
4427,16893,2022-09-01,Changed Mind
4428,4265,2024-08-10,Defective
4429,2882,2022-01-13,Changed Mind
4430,11658,2024-07-22,Defective
4431,15831,2022-10-28,Changed Mind
4432,21225,2022-03-11,Wrong Item
4433,10249,2023-12-05,Defective
4434,24475,2023-06-26,Changed Mind
4435,23576,2021-03-23,Changed Mind
4436,18119,2023-01-13,Defective
4437,1466,2022-12-04,Wrong Item
4438,17290,2023-10-21,Changed Mind
4439,24061,2025-05-21,Defective
4440,6192,2023-01-17,Defective
4441,11768,2021-06-14,Defective
4442,8770,2024-03-04,Wrong Item
4443,22062,2022-01-24,Defective
4444,23774,2021-10-27,Defective
4445,8548,2025-01-24,Changed Mind
4446,12398,2023-11-10,Wrong Item
4447,23182,2024-05-01,Wrong Item
4448,23092,2024-05-02,Wrong Item
4449,15220,2021-04-06,Changed Mind
4450,21153,2024-12-13,Changed Mind
4451,24691,2021-08-13,Wrong Item
4452,10426,2023-10-19,Defective
4453,22680,2023-09-27,Changed Mind
4454,57,2023-12-26,Wrong Item
4455,14584,2023-04-03,Defective
4456,24334,2021-04-11,Wrong Item
4457,22156,2022-06-27,Defective
4458,9120,2023-03-25,Defective
4459,12094,2022-02-26,Wrong Item
4460,21446,2025-01-10,Wrong Item
4461,17255,2021-09-18,Defective
4462,19177,2021-08-01,Defective
4463,12106,2022-07-25,Wrong Item
4464,298,2024-04-23,Wrong Item
4465,24765,2022-03-31,Changed Mind
4466,18456,2023-08-20,Defective
4467,12876,2024-01-23,Wrong Item
4468,23904,2021-02-27,Defective
4469,17071,2024-11-15,Changed Mind
4470,7201,2022-06-11,Changed Mind
4471,17127,2021-10-11,Changed Mind
4472,12490,2021-11-21,Defective
4473,9609,2021-04-22,Wrong Item
4474,4072,2022-07-07,Defective
4475,19662,2020-07-05,Changed Mind
4476,15845,2021-12-10,Changed Mind
4477,11160,2021-01-08,Changed Mind
4478,1683,2022-08-19,Changed Mind
4479,24412,2023-03-01,Changed Mind
4480,12261,2023-08-01,Defective
4481,22750,2022-06-20,Defective
4482,5116,2023-10-10,Defective
4483,17073,2023-11-03,Wrong Item
4484,2144,2020-08-26,Wrong Item
4485,7072,2022-05-22,Defective
4486,1914,2022-11-09,Changed Mind
4487,24849,2025-01-03,Defective
4488,1993,2023-10-31,Defective
4489,17406,2023-08-02,Wrong Item
4490,12698,2025-01-25,Defective
4491,2451,2021-03-23,Defective
4492,12588,2022-10-04,Changed Mind
4493,2897,2020-11-27,Wrong Item
4494,10770,2022-12-10,Wrong Item
4495,23170,2024-04-09,Wrong Item
4496,19344,2023-05-08,Defective
4497,357,2023-07-30,Changed Mind
4498,16641,2023-04-13,Wrong Item
4499,6560,2021-10-05,Defective
4500,24783,2021-06-16,Wrong Item
4501,21204,2021-08-12,Defective
4502,10542,2021-04-10,Defective
4503,17151,2022-07-15,Changed Mind
4504,10476,2022-07-18,Defective
4505,5142,2023-08-17,Changed Mind
4506,17913,2021-02-19,Changed Mind
4507,14719,2021-11-29,Wrong Item
4508,21169,2021-10-30,Wrong Item
4509,3289,2025-05-27,Changed Mind
4510,6421,2021-11-24,Changed Mind
4511,1774,2024-07-18,Defective
4512,12971,2024-05-25,Defective
4513,11390,2020-12-12,Defective
4514,16644,2023-08-27,Defective
4515,19169,2022-07-06,Defective
4516,17219,2025-04-20,Changed Mind
4517,15975,2020-10-31,Changed Mind
4518,10945,2021-09-03,Defective
4519,24930,2021-01-30,Wrong Item
4520,1071,2022-03-04,Defective
4521,9991,2023-03-11,Wrong Item
4522,7038,2020-07-03,Changed Mind
4523,18565,2023-11-27,Defective
4524,12752,2021-08-11,Changed Mind
4525,14569,2021-05-04,Changed Mind
4526,3205,2023-08-11,Defective
4527,12318,2021-03-21,Wrong Item
4528,7354,2020-10-02,Defective
4529,8418,2024-02-21,Defective
4530,15323,2020-12-03,Changed Mind
4531,9917,2023-03-13,Wrong Item
4532,16010,2021-09-07,Wrong Item
4533,7472,2023-11-06,Defective
4534,20810,2020-08-19,Wrong Item
4535,882,2021-09-06,Changed Mind
4536,21271,2024-03-27,Defective
4537,19462,2021-08-28,Changed Mind
4538,10011,2022-12-09,Changed Mind
4539,4469,2024-11-04,Wrong Item
4540,24244,2023-10-22,Changed Mind
4541,6990,2024-07-14,Wrong Item
4542,6871,2021-02-09,Changed Mind
4543,21666,2024-04-26,Defective
4544,11513,2023-12-15,Defective
4545,13393,2020-09-26,Changed Mind
4546,16052,2023-04-10,Wrong Item
4547,10082,2024-05-10,Changed Mind
4548,18975,2025-01-30,Changed Mind
4549,15638,2022-08-06,Changed Mind
4550,8180,2023-05-26,Defective
4551,10885,2024-11-16,Changed Mind
4552,7497,2021-08-18,Changed Mind
4553,12562,2020-07-26,Wrong Item
4554,6421,2023-10-31,Defective
4555,18237,2021-08-17,Wrong Item
4556,6957,2024-10-15,Changed Mind
4557,70,2023-06-27,Changed Mind
4558,8696,2022-06-01,Wrong Item
4559,9757,2024-05-15,Wrong Item
4560,4051,2025-05-11,Defective
4561,6767,2021-12-09,Defective
4562,17838,2021-12-05,Changed Mind
4563,15283,2022-10-11,Changed Mind
4564,22916,2025-04-18,Wrong Item
4565,2594,2024-06-14,Wrong Item
4566,5292,2024-05-11,Defective
4567,11075,2023-06-06,Changed Mind
4568,22894,2020-07-19,Defective
4569,58,2024-02-27,Changed Mind
4570,16348,2020-12-12,Changed Mind
4571,14781,2021-07-07,Wrong Item
4572,2892,2023-09-22,Defective
4573,9595,2021-10-22,Wrong Item
4574,19850,2022-12-27,Wrong Item
4575,23053,2021-05-11,Defective
4576,10414,2024-05-03,Defective
4577,16791,2024-12-16,Changed Mind
4578,6679,2023-06-17,Changed Mind
4579,5723,2022-09-04,Defective
4580,2156,2023-04-10,Changed Mind
4581,20987,2024-03-08,Defective
4582,7991,2020-07-11,Wrong Item
4583,19910,2020-10-20,Defective
4584,21715,2023-09-13,Defective
4585,21052,2022-03-19,Defective
4586,153,2025-06-07,Wrong Item
4587,24525,2024-07-31,Changed Mind
4588,20427,2024-10-29,Defective
4589,23726,2025-04-05,Wrong Item
4590,17862,2024-03-05,Defective
4591,7676,2023-07-12,Defective
4592,8238,2021-02-14,Changed Mind
4593,11859,2020-11-14,Changed Mind
4594,3735,2021-04-04,Defective
4595,13867,2021-08-16,Changed Mind
4596,23537,2024-07-25,Wrong Item
4597,8725,2023-05-14,Defective
4598,13924,2022-11-06,Wrong Item
4599,1370,2020-11-11,Wrong Item
4600,4183,2022-02-22,Defective
4601,2008,2023-11-07,Defective
4602,13768,2024-09-21,Changed Mind
4603,6468,2021-04-18,Changed Mind
4604,16,2023-01-19,Defective
4605,15444,2023-05-13,Wrong Item
4606,6016,2021-08-14,Wrong Item
4607,16571,2020-08-24,Changed Mind
4608,14037,2023-04-13,Defective
4609,22065,2024-11-24,Changed Mind
4610,16424,2025-01-09,Changed Mind
4611,10864,2022-10-21,Changed Mind
4612,21551,2024-06-05,Changed Mind
4613,14451,2024-01-09,Wrong Item
4614,24863,2022-04-04,Defective
4615,16584,2022-09-19,Defective
4616,11235,2025-06-04,Defective
4617,7302,2024-02-16,Changed Mind
4618,21003,2021-04-12,Wrong Item
4619,15424,2021-09-13,Defective
4620,8576,2021-10-01,Changed Mind
4621,16793,2025-01-11,Changed Mind
4622,10105,2020-09-29,Defective
4623,17577,2024-10-30,Changed Mind
4624,9596,2021-05-24,Defective
4625,2994,2025-04-09,Changed Mind
4626,10898,2021-07-05,Changed Mind
4627,16418,2024-08-13,Wrong Item
4628,11763,2022-08-27,Wrong Item
4629,21815,2021-04-27,Defective
4630,1406,2024-02-01,Changed Mind
4631,1023,2021-11-06,Defective
4632,11296,2025-02-03,Wrong Item
4633,12283,2024-09-14,Defective
4634,17518,2022-04-12,Changed Mind
4635,6515,2023-12-06,Changed Mind
4636,11753,2024-12-31,Changed Mind
4637,8775,2025-02-13,Changed Mind
4638,406,2021-09-13,Wrong Item
4639,20706,2024-04-02,Changed Mind
4640,6688,2024-10-13,Defective
4641,9659,2021-02-08,Changed Mind
4642,10235,2021-09-24,Changed Mind
4643,15988,2022-05-26,Defective
4644,9529,2021-01-08,Wrong Item
4645,5641,2024-10-27,Changed Mind
4646,19563,2021-07-21,Defective
4647,22305,2024-01-21,Defective
4648,23046,2021-09-30,Changed Mind
4649,12920,2021-10-09,Changed Mind
4650,16909,2022-08-22,Changed Mind
4651,24206,2022-05-29,Wrong Item
4652,12814,2022-10-16,Changed Mind
4653,14794,2024-01-28,Wrong Item
4654,5357,2024-10-17,Wrong Item
4655,17063,2020-12-24,Changed Mind
4656,23821,2024-09-06,Defective
4657,12792,2020-10-08,Wrong Item
4658,4775,2023-04-07,Changed Mind
4659,21708,2022-07-11,Defective
4660,1338,2024-05-06,Changed Mind
4661,4717,2021-03-14,Changed Mind
4662,221,2022-08-27,Changed Mind
4663,18700,2024-04-22,Changed Mind
4664,15036,2024-08-20,Changed Mind
4665,4055,2023-01-15,Wrong Item
4666,11501,2021-11-16,Defective
4667,11091,2022-07-15,Defective
4668,10609,2024-08-30,Wrong Item
4669,4350,2021-12-12,Wrong Item
4670,19841,2021-10-03,Changed Mind
4671,11516,2022-02-11,Changed Mind
4672,14254,2020-12-13,Defective
4673,7049,2020-12-10,Changed Mind
4674,141,2024-10-24,Wrong Item
4675,6179,2023-06-19,Defective
4676,2120,2023-04-27,Defective
4677,7852,2021-08-31,Defective
4678,14057,2022-06-17,Changed Mind
4679,2443,2020-10-08,Defective
4680,19939,2024-06-10,Wrong Item
4681,21970,2024-07-30,Defective
4682,18126,2022-09-03,Wrong Item
4683,8898,2021-03-02,Defective
4684,23344,2021-10-07,Changed Mind
4685,20465,2023-04-10,Defective
4686,14479,2020-10-29,Changed Mind
4687,15808,2024-10-13,Wrong Item
4688,18728,2025-06-13,Defective
4689,16304,2024-10-05,Defective
4690,12311,2023-10-01,Wrong Item
4691,17423,2020-08-30,Changed Mind
4692,2541,2021-02-09,Wrong Item
4693,12226,2021-01-01,Changed Mind
4694,725,2022-06-14,Wrong Item
4695,663,2023-01-23,Wrong Item
4696,22237,2023-01-22,Defective
4697,11615,2023-03-03,Defective
4698,10326,2023-04-03,Wrong Item
4699,16111,2023-09-16,Defective
4700,11251,2023-08-15,Changed Mind
4701,13324,2023-05-11,Changed Mind
4702,19802,2020-11-06,Wrong Item
4703,23754,2022-10-10,Changed Mind
4704,15692,2020-11-01,Wrong Item
4705,11535,2021-09-05,Changed Mind
4706,24338,2022-06-03,Defective
4707,19141,2021-02-23,Wrong Item
4708,3279,2024-05-25,Defective
4709,19273,2021-07-19,Changed Mind
4710,5988,2025-03-21,Defective
4711,1429,2024-03-29,Defective
4712,3419,2020-08-29,Changed Mind
4713,1460,2022-01-10,Defective
4714,7926,2023-08-24,Wrong Item
4715,6507,2024-07-05,Wrong Item
4716,10986,2022-04-01,Wrong Item
4717,18442,2022-02-26,Wrong Item
4718,18664,2021-09-10,Defective
4719,19139,2022-11-25,Wrong Item
4720,23546,2021-01-23,Defective
4721,23473,2022-07-01,Wrong Item
4722,1706,2022-09-06,Changed Mind
4723,4750,2022-08-13,Wrong Item
4724,5527,2024-02-03,Wrong Item
4725,2847,2023-10-31,Defective
4726,3238,2022-11-08,Changed Mind
4727,19688,2023-07-26,Defective
4728,8818,2024-11-12,Wrong Item
